% {"flow_id": 8784, "openml_server": "https://www.openml.org/api/v1", "measure": ["f_measure"], "normalized_y": false, "study_id": 14, "max_runs_per_task": 2000}
@RELATION openml-meta-flow-8784

@ATTRIBUTE columntransformer__numeric__imputer__strategy {mean, median, most_frequent}
@ATTRIBUTE f_measure NUMERIC
@ATTRIBUTE svc__C NUMERIC
@ATTRIBUTE svc__coef0 NUMERIC
@ATTRIBUTE svc__degree NUMERIC
@ATTRIBUTE svc__gamma NUMERIC
@ATTRIBUTE svc__kernel {rbf, poly, sigmoid}
@ATTRIBUTE svc__max_iter {-1}
@ATTRIBUTE svc__shrinking {True, False}
@ATTRIBUTE svc__tol NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
mean,0.38567413357892516,274.8812376685187,-0.9878649178902501,2.0,0.017424044742505678,poly,-1,True,0.006316244769587109,3
median,0.9787310617637615,0.4011583692368835,-0.25731148680958205,2.0,0.10336980381936794,poly,-1,True,2.013615798346699e-05,3
mean,0.7521461539033382,4.503522029522665,?,?,6.322892104936807e-05,rbf,-1,True,0.0015902410559910513,3
most_frequent,0.8616092229296263,2.013560982397065,0.7866629526123861,?,0.04804970678536605,sigmoid,-1,True,0.013269590108785985,3
most_frequent,0.9968710888610763,0.2182225017304495,-0.5308861681986601,3.0,0.18937155817402918,poly,-1,True,0.0010717611558015041,3
most_frequent,0.9965583385238554,9.827048172353214,0.9364021970497085,3.0,0.10764985929477343,poly,-1,True,0.06641260110001765,3
mean,0.9956195244055068,2266.1185755142865,?,?,0.18762298549630954,rbf,-1,True,0.00010201291308613165,3
mean,0.9579726834825739,6.329671535519894,?,?,1.1757322867242381,rbf,-1,True,4.354563291542331e-05,3
most_frequent,0.9049075095853545,11.958979107752963,?,?,0.0003346874795500877,rbf,-1,False,0.011505265927607256,3
median,0.9295245368265997,0.7255750284488631,?,?,0.010740281239225356,rbf,-1,True,0.010416435973938126,3
mean,0.973723949043294,14.002407951976423,?,?,0.009713898239713031,rbf,-1,False,0.005368043832854157,3
most_frequent,0.9962455099206988,12.087611927496472,0.550812155134041,2.0,0.08622579648964687,poly,-1,False,0.025502975201874344,3
most_frequent,0.9374230084215592,11587.743866833613,?,?,1.357898225627913,rbf,-1,False,1.220196054083968e-05,3
mean,0.9049075095853545,13.570389378634593,?,?,0.00031514763340714097,rbf,-1,False,0.0002196787042000039,3
most_frequent,0.9874840018423058,2328.3450699939604,?,?,0.5236176978917452,rbf,-1,False,0.0002737501536526948,3
median,0.9382471937493111,11.790157161594866,?,?,0.0011530629030872114,rbf,-1,False,2.501022090640287e-05,3
median,0.9974969398371442,14352.871472791536,0.7219399724760385,5.0,0.17592001980535155,poly,-1,False,0.002104042481922575,3
median,0.9974969398371442,0.08120642120237706,-0.32078392449165305,5.0,0.39663761670764797,poly,-1,False,0.0018684497039415764,3
most_frequent,0.9924901830263372,28086.604138262315,-0.9994148699065546,?,0.0016146827733093637,sigmoid,-1,False,6.222825764809192e-05,3
mean,0.9968711747964301,23247.67269297559,0.09772998437931157,3.0,0.12750781825908172,poly,-1,False,0.0011177303060034853,3
mean,0.8621544112849123,0.1944362916463618,?,?,0.0031620457569592115,rbf,-1,True,0.00033578613552101506,3
median,0.9943678008290376,28266.333406650134,?,?,0.0011654599372189016,rbf,-1,True,2.306429201168904e-05,3
mean,0.9373124437434622,14.165906912793812,0.8240931724630525,5.0,0.0004386577855287766,poly,-1,True,2.1588832462581945e-05,3
mean,0.9971840189231721,0.17456503163937334,-0.8421658852334817,3.0,0.3310006829797282,poly,-1,False,0.0008899521151106385,3
mean,0.938566194868593,35.168144670702205,-0.6915317147344902,5.0,0.0014110192855059758,poly,-1,True,5.621379113340097e-05,3
mean,0.8749357179673504,1.5325410364020615,-0.804497733799276,3.0,0.00046147389969734885,poly,-1,True,0.09688704443923778,3
mean,0.6855024994880988,767.6086003253121,-0.23007201759581397,?,0.09623264055036936,sigmoid,-1,True,5.659210946214653e-05,3
median,0.9009912298848668,27.237150210071405,?,?,3.289606244291501e-05,rbf,-1,False,5.410488089408036e-05,3
median,0.7896306447984763,4.0553972956513435,0.8238065440984399,?,0.08612708340230163,sigmoid,-1,True,1.8882841950756506e-05,3
most_frequent,0.9407689188773094,843.5760336082536,0.05589288338808851,?,0.00010927650254107576,sigmoid,-1,True,0.001045273053755324,3
most_frequent,0.6413378215713521,1703.176630769999,0.3214663688754562,?,0.1953044745668812,sigmoid,-1,False,0.0001815589158929708,3
mean,0.673350648747297,242.63900285222664,-0.8405890229465305,?,0.11038164323261057,sigmoid,-1,True,0.01150272248060763,3
mean,0.9385625170546872,13.116357495916699,0.2565599214772012,?,0.004674906766317283,sigmoid,-1,False,0.0008331327840442983,3
most_frequent,0.995306825259803,374.5193438414853,-0.9692317162383501,5.0,0.04277004302990522,poly,-1,False,4.966084265536026e-05,3
median,0.9696631137948628,6113.25761909844,?,?,7.126008286801283e-05,rbf,-1,False,0.0018319577395036824,3
median,0.9687254561267298,6805.153750755709,-0.4832870221877483,?,0.0002136737629207568,sigmoid,-1,True,1.2364031518254754e-05,3
most_frequent,0.9502200470874691,8.733064548096085,?,?,0.006867760777786314,rbf,-1,False,0.0025443316972769323,3
most_frequent,0.36802058033386525,6.131108355010072,-0.11099701685031249,?,3.732695379916773e-05,sigmoid,-1,False,0.0005935500606691559,3
most_frequent,0.8105696339232278,2.768070774361756,-0.034409397082639126,?,0.038196808591141836,sigmoid,-1,False,0.0004798301812973132,3
median,0.9382471937493111,4.445860687971796,?,?,0.0018864064029083744,rbf,-1,True,0.008442769281109316,3
mean,0.9943679599499374,11428.90811723331,?,?,0.004303443437429819,rbf,-1,False,0.00098925812057064,3
median,0.9696631137948628,737.7236824976208,-0.3405361797276625,?,0.0013354284224621933,sigmoid,-1,False,0.0005330016162212697,3
median,0.9974969398371442,14813.295473939466,-0.4784958463476785,5.0,4.977410440145763,poly,-1,False,1.5228944943325023e-05,3
mean,0.9099047727303066,0.38328343951384225,0.5342001024101621,1.0,0.005377288718644988,poly,-1,False,6.834198709558442e-05,3
mean,0.9949937421777222,822.2602966848557,0.4384327982502947,2.0,6.599804656829561,poly,-1,True,0.0012340052676266492,3
median,0.9398235007629749,18.216207404373154,0.7737350110345982,3.0,0.0015630394431545723,poly,-1,True,0.0036244018883895093,3
mean,0.9971840189231721,14842.101472954047,?,?,0.03439082277754014,rbf,-1,False,0.017864892949494775,3
median,0.9943681146335741,2127.252938579933,-0.7918416402374888,?,0.013926410436241475,sigmoid,-1,False,6.075934396073617e-05,3
median,0.9382471937493111,11.289301446705617,?,?,0.0013122553233765356,rbf,-1,True,0.012470787189651786,3
median,0.9953066982052869,46.68202963559532,?,?,0.023962151534556938,rbf,-1,False,0.00047230342404021097,3
mean,0.9254018080547202,0.06720341051551222,?,?,0.026604921277727265,rbf,-1,False,0.004657100888745401,3
mean,0.9949937421777222,1227.4568532767194,-0.8415531505215581,2.0,7.840513755025071,poly,-1,True,0.00015409461505093048,3
mean,0.9962454097557161,739.6225136663568,?,?,0.11253230131784626,rbf,-1,True,0.0013503920047808404,3
median,0.6888881272228694,2.7078332869870843,-0.5959372315715568,?,0.10701316250297747,sigmoid,-1,True,0.018350831384705436,3
mean,0.9740354485971466,4735.710012867917,0.6501502139929685,1.0,7.039548386778378,poly,-1,True,0.0008900325194662784,3
median,0.9968710888610763,92.06368943763373,?,?,0.031190236828682594,rbf,-1,False,0.010146350887806669,3
median,0.9492290376337339,0.06830314655795888,?,?,0.2082259130466041,rbf,-1,False,0.04877246177463013,3
median,0.9524319261716612,26.667326904525687,-0.30108047453323783,1.0,0.010723967554020686,poly,-1,True,0.001020893408772487,3
median,0.9931163954943679,1465.4982628671949,?,?,0.0027046699974516046,rbf,-1,False,0.05397567822148704,3
most_frequent,0.8795539440950275,576.0452900933844,-0.30600919493819867,?,0.0231056118998535,sigmoid,-1,True,0.006951235667746612,3
median,0.9630861469623643,5411.920785078551,?,?,3.549360520329482e-05,rbf,-1,True,4.433624013882641e-05,3
median,0.9949937421777222,1021.189410698238,?,?,0.27124206831692405,rbf,-1,False,0.03556882778120975,3
mean,0.9956195244055068,307.46271098674725,?,?,0.1966302355839334,rbf,-1,True,0.002132596472425217,3
median,0.9668482051860211,27.129825431238405,-0.007538193630768131,1.0,0.0758160816814762,poly,-1,True,0.01876176851001256,3
median,0.9602711080944292,4245.638680069854,0.020472153731645015,1.0,8.724989117445669e-05,poly,-1,True,2.037124970782324e-05,3
most_frequent,0.963712573816857,17999.221383334836,-0.45742747869414413,?,3.4855424028828994e-05,sigmoid,-1,True,0.01835204384176055,3
mean,0.9837313726518798,9817.888077361164,?,?,0.00045859597848906013,rbf,-1,True,0.021874193816023745,3
mean,0.6533696808829129,11810.050510531155,-0.4924498689842951,?,0.13591625894795223,sigmoid,-1,True,0.009293111811426379,3
most_frequent,0.9965582453505439,5.155235520405658,?,?,0.10129824163106951,rbf,-1,True,0.042268833119166724,3
mean,0.9382471937493111,307.9340522554838,0.5575610655940348,5.0,0.00011830681456688816,poly,-1,True,2.3138207046527175e-05,3
median,0.9946810686277766,30308.887089139407,-0.9745982954856551,?,0.01310301658424222,sigmoid,-1,False,6.986212616946008e-05,3
mean,0.9949938796742881,773.4339154045116,?,?,0.23279418943601715,rbf,-1,False,0.049645690106363535,3
most_frequent,0.9959323584597107,4.387332280559818,?,?,0.19108863521393338,rbf,-1,True,1.0449970238965982e-05,3
mean,0.9293398122561501,0.03182514851740485,?,?,0.0950303881036905,rbf,-1,False,0.013069840105098799,3
mean,0.9971840189231721,35.98558229155764,-0.2865933153139033,4.0,0.20020671310971788,poly,-1,False,4.65701022665026e-05,3
median,0.9182788007503512,0.6701316282956128,?,?,0.002387864151787672,rbf,-1,True,0.00035140621894360334,3
most_frequent,0.2759862344065364,7.974041395794925,-0.46315407826777055,4.0,0.0014567219338428713,poly,-1,False,0.00039301294358353854,3
most_frequent,0.9167320682561562,8.022374476783895,-0.8059187136715895,?,0.0007766031378485099,sigmoid,-1,True,0.00481615705321475,3
most_frequent,0.7623576512650944,0.05118867743979482,?,?,0.006526437443013612,rbf,-1,True,0.014472152057125008,3
mean,0.9380576848464908,114.60188068856549,?,?,1.3424808654801503,rbf,-1,True,0.05169939936671542,3
most_frequent,0.3391696043041336,0.0881886551937872,-0.46802752267363434,2.0,0.007209162236590241,poly,-1,True,0.00016392802934071858,3
mean,0.8267700802325411,0.19718491411972994,0.30091789755569653,?,0.05198103458065147,sigmoid,-1,False,0.04214791313716323,3
median,0.9580748607811358,6.238052908349329,-0.8962929291458759,1.0,0.07606540724700296,poly,-1,False,0.004655057142814057,3
mean,0.9693504913340926,3965.5353370935245,?,?,0.0002733534450568358,rbf,-1,False,0.007162743342830202,3
most_frequent,0.9949937421777222,9.499798601436513,-0.22909477493291286,2.0,0.653861210768655,poly,-1,False,7.79570948234039e-05,3
median,0.8031594403125775,1.5530830617393727,0.0766952346703631,?,0.0005136326151290035,sigmoid,-1,False,0.010515874677550005,3
most_frequent,0.9968711747964301,1.8041696396625795,0.3385824349611004,3.0,4.152988257794101,poly,-1,True,0.05816308725369732,3
mean,0.9971840189231721,3.8082687459694995,-0.7189641233873894,4.0,0.3300662873307524,poly,-1,True,0.00015561547078505152,3
mean,0.9971840189231721,1.0316722508695977,0.7182817967898176,4.0,0.3705921569701007,poly,-1,False,3.4117024445577655e-05,3
mean,0.9521181935229732,795.1462111126466,?,?,0.00013588004621868584,rbf,-1,False,7.66460527202015e-05,3
mean,0.9812310242802732,3653.2254532981615,?,?,0.0006024607685916004,rbf,-1,False,0.0029367086192240775,3
most_frequent,0.9946810686277766,1.360889283242913,?,?,0.18206246441692864,rbf,-1,False,0.0001530253602495175,3
median,0.9690359743375925,54.657339976473544,0.6822091184052859,1.0,0.30692789727335856,poly,-1,False,8.108067972874607e-05,3
most_frequent,0.9915518214163225,595.7337780563258,?,?,0.0031697833622595394,rbf,-1,False,0.008103184550448355,3
most_frequent,0.9968711747964301,4979.18725492996,0.9280384152528995,3.0,1.276423499318058,poly,-1,False,0.0010901475556057683,3
mean,0.9971840189231721,1189.3714066548364,-0.47712034923052093,4.0,0.153229928306664,poly,-1,False,0.013612307545207805,3
most_frequent,0.9170401924046373,3.083792691387228,?,?,0.0005228808537759532,rbf,-1,True,0.0003538711462382222,3
mean,0.9448626960170801,0.1293217715580819,?,?,0.08505261020784094,rbf,-1,False,0.00020216671467829375,3
mean,0.9918646011974988,5713.58681978438,?,?,0.0012384666481197822,rbf,-1,False,0.00010644163009681406,3
mean,0.9699663414249737,2.598041219822482,0.7981496552319609,2.0,0.026941571290699,poly,-1,False,0.00693058420713182,3
mean,0.3598920854951213,9468.674598591137,-0.5818553494355734,2.0,0.0024273660550369835,poly,-1,True,0.0007618682852117879,3
most_frequent,0.9956195244055068,10.502732880569098,?,?,0.20044812103423248,rbf,-1,True,4.931341713853386e-05,3
median,0.9429738599242108,40.42933252127975,?,?,0.0013456705582203146,rbf,-1,True,0.0036095741594645756,3
most_frequent,0.7934462202183334,22.365664041174366,0.26148104077586987,?,3.512029728049217e-05,sigmoid,-1,False,0.0054575174816374385,3
most_frequent,0.35225896615815544,2149.064969037926,-0.07491645636730282,2.0,0.0005765181552318619,poly,-1,False,0.005896525369690065,3
median,0.9098968331488735,24.09068425569584,0.9822645153136875,?,0.0005285573253562092,sigmoid,-1,True,0.0006193786551556068,3
median,0.9329754706146773,435.98425086767435,?,?,1.4490745387794859,rbf,-1,False,0.00015854249240126677,3
mean,0.35632499292431347,0.3266838762061975,-0.27686997900412935,2.0,0.0017989486500293306,poly,-1,False,0.0001764340110984476,3
median,0.9965582453505439,766.5743816609755,?,?,0.015814101154602633,rbf,-1,False,4.1030474332508606e-05,3
most_frequent,0.9974969398371442,3169.438275579442,0.012062750514709508,5.0,4.676323787146478,poly,-1,False,0.0004003576418307681,3
median,0.9524319261716612,1280.255363092476,?,?,0.00010374525511412345,rbf,-1,False,0.0020707733870180853,3
mean,0.9755892623795384,0.5202822261633513,?,?,0.6004932030100996,rbf,-1,True,0.0011606017463424352,3
mean,0.3583658579797259,7141.365184772892,-0.687649600456627,4.0,0.0004413209748976013,poly,-1,False,0.0072832882223106,3
mean,0.982167726788095,3559.1579222400405,?,?,0.0007589244825545178,rbf,-1,True,1.2804721928498865e-05,3
median,0.9903002394039256,0.9714769342316617,?,?,0.1614026540453336,rbf,-1,False,0.000966828783242025,3
median,0.968099216311077,400.7052975176619,-0.07931315473878109,1.0,0.008440199976200949,poly,-1,True,0.0007318516807349438,3
most_frequent,0.9420354484467887,483.7951804403592,-0.5857571586495032,?,0.0003207420259634465,sigmoid,-1,False,0.00014607923573350728,3
mean,0.9968711747964301,178.87753200990818,0.17274718984282122,3.0,6.781557979705204,poly,-1,True,0.00017257959975225368,3
mean,0.9370188525598783,0.26255661779751915,?,?,0.03688961723147577,rbf,-1,False,1.6341428940249332e-05,3
most_frequent,0.9962453066332916,96.64833607394885,?,?,0.13529793471718154,rbf,-1,False,0.00013024864752049715,3
most_frequent,0.9712197078011654,10671.939166476031,-0.12159810135458948,1.0,0.9308602891579719,poly,-1,True,0.0010667491302109105,3
mean,0.8296401424368771,0.1426789633935392,?,?,0.0035200766501370206,rbf,-1,True,0.0023550772635156456,3
mean,0.9946809246326586,11.199682258869847,?,?,0.2442733406111886,rbf,-1,True,0.043883443979669805,3
median,0.9956197615741484,1362.4535596074145,?,?,0.09301826768231397,rbf,-1,True,0.003713592612199349,3
most_frequent,0.9837313726518798,1259.6606812993834,?,?,0.0015074452078774354,rbf,-1,False,2.2754809560647898e-05,3
mean,0.9968710888610763,1.1775716236868738,0.5066796175149113,3.0,0.09507348646417105,poly,-1,True,0.0023686819129648206,3
median,0.9971840189231721,0.17407598455953108,0.7380947090795749,4.0,1.1458783521849778,poly,-1,True,0.001953220053292415,3
most_frequent,0.9965583385238554,754.059702604092,0.7431312760390416,3.0,0.16582839102332203,poly,-1,True,0.0027341295803019762,3
median,0.9045955747815518,2.1792743579860008,0.36302787681528237,?,0.004799021577007572,sigmoid,-1,False,0.008621033568564437,3
most_frequent,0.9959324717779154,964.861843350565,?,?,0.17313115548764513,rbf,-1,True,0.00024614295754752015,3
most_frequent,0.9871709168763796,2143.287676461046,-0.3830824863952209,?,0.00978148913409281,sigmoid,-1,False,0.0012534657852541077,3
most_frequent,0.9192540645422415,0.18049184715470798,?,?,0.01601690190957215,rbf,-1,True,4.9812595623710384e-05,3
most_frequent,0.3923229368699594,28.494291071851627,-0.06578947057514517,4.0,0.005174046756329733,poly,-1,False,0.013304865596678008,3
median,0.9706009623698184,24383.130506491947,?,?,9.106494112189117e-05,rbf,-1,False,0.08296786991332575,3
most_frequent,0.9407689188773094,31.566231768635067,?,?,0.0012574493997870527,rbf,-1,False,6.234148437724032e-05,3
most_frequent,0.9974969398371442,2.3122997691836553,0.01882593828930368,5.0,0.930191585383081,poly,-1,True,9.964274148155708e-05,3
most_frequent,0.7573389247359652,11.896330965086207,-0.8002825384802326,?,8.842650317830203e-05,sigmoid,-1,True,0.011291731238372174,3
most_frequent,0.9974968710888611,5.92890580687555,-0.7601885669122663,4.0,0.4737600112963254,poly,-1,False,0.06065614159651646,3
mean,0.9696622230684914,118.60976270895056,0.6200731342158152,1.0,0.03865795536164939,poly,-1,True,0.002055546395595804,3
mean,0.7663357388528448,0.042163323864766865,?,?,0.008362475657908085,rbf,-1,True,0.0015917116190902396,3
most_frequent,0.7040502871076133,2153.741489074211,-0.22561537833626089,?,0.07560261717665512,sigmoid,-1,True,0.01797949872187219,3
mean,0.9953065674535124,4469.195050072142,?,?,0.006020723290735294,rbf,-1,False,0.0016751571214391537,3
mean,0.9580621885606992,9.342642774200549,0.723894653130668,2.0,0.009426312701972849,poly,-1,False,0.0025541777510020252,3
most_frequent,0.970594049275104,697.6116024035957,-0.5620714042158419,1.0,0.6237692992489605,poly,-1,False,0.00014072523936972127,3
most_frequent,0.9968710888610763,199.62420805289642,?,?,0.02906093785766777,rbf,-1,False,9.157228305890761e-05,3
median,0.9401386702622718,121.04315627337195,0.10007955917169764,?,0.0005965217569686774,sigmoid,-1,False,0.0015476786775651449,3
mean,0.9157627118017023,26.131682433991536,?,?,5.536654320364455e-05,rbf,-1,False,4.35699519489451e-05,3
most_frequent,0.9108361051411924,0.4880564130396136,?,?,0.00211570420976214,rbf,-1,False,0.024824724948194186,3
median,0.9962453066332916,168.51632416226101,-0.7952028987690225,4.0,0.05107750494820398,poly,-1,True,0.003810155150932158,3
most_frequent,0.9896732164011018,3465.96477548675,-0.6212302623198684,?,0.014102981168606631,sigmoid,-1,False,0.0037102239052891396,3
most_frequent,0.9877970753791325,15904.138598974927,?,?,0.5108441396843036,rbf,-1,False,1.7039127724856266e-05,3
mean,0.9953066982052869,5371.371922209334,-0.6573352965232799,?,0.00737468017165899,sigmoid,-1,False,4.086222634697894e-05,3
mean,0.9956196447150022,8.718946871267347,?,?,0.06809480562014462,rbf,-1,False,0.02086303423265197,3
median,0.9167320682561562,31.328328347680063,0.2868013563162064,?,0.00012386193901565008,sigmoid,-1,False,0.00012970883715121114,3
median,0.755040878510147,72.25066336808055,-0.9617760645047211,?,0.06784780719017135,sigmoid,-1,True,5.26815454523229e-05,3
median,0.9799693083780184,13.041732267628946,?,?,0.8743359576236289,rbf,-1,True,0.02691027187208377,3
median,0.981226533166458,0.5336094548804842,?,?,0.21773079221740965,rbf,-1,True,0.0022670007072380163,3
median,0.6187495775589401,616.1325833608632,-0.4317169087668329,5.0,0.011954347536033218,poly,-1,True,0.00043187837729477785,3
most_frequent,0.9965583385238554,1183.5707386299478,0.6047567122668256,3.0,0.23106904534734798,poly,-1,True,0.005833601555301098,3
median,0.9978097924958006,113.74852453485929,0.33046462623460515,5.0,0.18934824577201018,poly,-1,True,9.671318237643041e-05,3
most_frequent,0.9940551510600303,10524.8547038767,?,?,0.00464724870629993,rbf,-1,False,0.0002922234344565608,3
mean,0.9407689188773094,0.30485370623079355,0.9705815750126772,1.0,0.3226919225899197,poly,-1,True,0.01931517362390164,3
mean,0.9069162985974213,0.05653770469361788,?,?,0.020492864737230578,rbf,-1,False,4.9280582734850584e-05,3
median,0.7361718306373145,103.76380978750562,-0.05298147732784564,?,0.061135814314123654,sigmoid,-1,True,0.0033765542957393735,3
mean,0.8476930218459969,30.375751202984457,?,?,1.8598459132784388,rbf,-1,False,0.017203468487957903,3
most_frequent,0.9718132375741854,226.46738099503898,?,?,1.0576592107111122,rbf,-1,False,0.0019318702407059348,3
most_frequent,0.9974969398371442,27943.815433995595,?,?,0.06278756285187254,rbf,-1,False,0.005317895625313622,3
most_frequent,0.9949937421777222,238.54183001578167,0.3573045958552423,2.0,0.013854705364611326,poly,-1,True,0.014625071156401746,3
most_frequent,0.9968711747964301,5493.453695382272,-0.918032313156872,3.0,3.6241733201768045,poly,-1,True,0.0002419536928960681,3
mean,0.9959325818918292,45.24837257161733,?,?,0.08510812222719448,rbf,-1,True,0.008825010193391866,3
most_frequent,0.9949937421777222,713.3474259641555,-0.89900473030107,?,0.016757754278773015,sigmoid,-1,False,0.005059099147583202,3
mean,0.9049075095853545,4671.842383623286,-0.08747812032743196,3.0,8.83105674196147e-05,poly,-1,False,0.006016178480105981,3
most_frequent,0.9242419881565942,0.06773411355461019,0.4775786484728948,4.0,0.018702077582561403,poly,-1,False,0.03505900150761455,3
median,0.9971840189231721,1521.186340783258,?,?,0.024297444614772176,rbf,-1,True,1.2880781454306623e-05,3
mean,0.970594049275104,23355.147852772436,0.4454041547299872,1.0,1.1958650928652845,poly,-1,False,5.715842125145143e-05,3
mean,0.9793552920705748,225.82139959627355,?,?,0.002563661667116203,rbf,-1,False,0.013297323796270848,3
most_frequent,0.900212600213527,2.839621687410629,-0.7242500293323564,5.0,0.006823717877086292,poly,-1,True,2.8324092922525552e-05,3
most_frequent,0.9382471937493111,15401.075714347293,0.06685169204491381,3.0,0.00011412433634324379,poly,-1,True,3.314680393171361e-05,3
median,0.9890492589395402,452.3292620557885,?,?,0.44219548766715366,rbf,-1,False,0.035923964526678336,3
mean,0.9968710004605763,15.982417144318093,-0.7764818255397992,3.0,0.07586552493727004,poly,-1,True,0.002679175444660636,3
mean,0.9971840189231721,2262.2681227981157,0.990817084364999,4.0,0.059836180051309425,poly,-1,True,0.008152499202351785,3
mean,0.9949940132275984,21.864954493519296,?,?,0.029833896759017254,rbf,-1,True,0.0002339992988527127,3
most_frequent,0.9953066982052869,1.4453301909353162,?,?,0.20264684751534132,rbf,-1,False,0.010285735369621098,3
mean,0.6787036701503935,0.2612457218253884,?,?,0.0007830849014072694,rbf,-1,True,0.02076207773847568,3
median,0.9157810859530138,3.2958447146660914,0.4731988403396328,?,0.0012263182238914884,sigmoid,-1,True,0.00841135187923937,3
mean,0.9971840189231721,23067.25187327241,0.3795029146034259,5.0,0.006449319600891703,poly,-1,True,0.0018059257950127014,3
mean,0.9765403092042625,5.033096566216532,-0.31832110489530163,3.0,0.027597915014646538,poly,-1,False,0.0001368305452903456,3
mean,0.9382471937493111,33.48133407984066,0.20777157509572164,?,0.0006476351861705533,sigmoid,-1,False,0.005492731976788075,3
most_frequent,0.8492520092700949,0.10248078162705658,?,?,0.005828820158973749,rbf,-1,True,0.0010842198404334331,3
mean,0.3406565554613518,1.7249092511820745,-0.5955745132098107,2.0,0.00017345123772148272,poly,-1,False,0.0019800203412384024,3
most_frequent,0.7878213548972779,19.091717573739874,0.96948873783232,?,0.04005737858629406,sigmoid,-1,False,0.029184968909826116,3
most_frequent,0.9382471937493111,8.283160255193428,-0.1318409400317604,1.0,0.005658704128236303,poly,-1,False,0.0016103825093033634,3
mean,0.9971840951558817,80.49478723741395,?,?,0.0657652327118929,rbf,-1,True,4.34495511608012e-05,3
most_frequent,0.9887362292671482,105.91641101977815,?,?,0.44919806229490944,rbf,-1,False,0.09911653740435047,3
median,0.9962455099206988,2924.3607971892848,?,?,0.08158324147065937,rbf,-1,True,0.0023770771422911155,3
mean,0.9959323584597107,21721.887035942073,0.6329294983332232,4.0,0.0018199268857122264,poly,-1,False,2.645474945160687e-05,3
mean,0.8519197450158459,0.24911572117528238,0.36238669258865985,?,0.0060073968112236385,sigmoid,-1,False,0.010424526561295918,3
median,0.9762277159633392,12000.922649438973,0.6833711835854612,5.0,0.00018890436431398227,poly,-1,False,0.03289022604958003,3
most_frequent,0.6348509478832727,2234.858226816551,-0.3730479754664098,?,0.21144461883028498,sigmoid,-1,False,2.7557684144874033e-05,3
most_frequent,0.9568072946855815,0.16346461798682882,?,?,0.19626938065374586,rbf,-1,False,0.0003700362452578145,3
most_frequent,0.5055883650112961,18702.600436213797,?,?,2.384848353411717,rbf,-1,False,0.0628867584997858,3
most_frequent,0.8746329253029701,0.5969668507016505,0.8477005263166648,?,0.036710915843236595,sigmoid,-1,True,0.09195272595847222,3
most_frequent,0.9646447502905151,25.527062938947235,?,?,0.004456143016161879,rbf,-1,True,0.06118177755412282,3
most_frequent,0.7278385411631951,12.390300148923417,0.34772160158849963,?,0.07027433555824142,sigmoid,-1,True,1.5675924034212998e-05,3
median,0.9251240808790944,0.10012379572228067,?,?,0.018215757147593523,rbf,-1,False,7.235501257505922e-05,3
most_frequent,0.9385625170546872,0.9445428419473221,?,?,0.01364401245568354,rbf,-1,True,0.00021622747480483837,3
median,0.9546361144050106,22132.21301612187,0.01936389986761977,?,0.0014614742714404699,sigmoid,-1,False,0.001553899803181579,3
most_frequent,0.9351388183079342,0.045942831606522724,?,?,0.07007880979207307,rbf,-1,True,0.007309803569310542,3
most_frequent,0.9959324717779154,19.805462381918705,?,?,0.09328226279582702,rbf,-1,False,8.041720802793171e-05,3
median,0.9401386702622718,2672.8073225611743,0.955634558264834,?,6.445904191198795e-05,sigmoid,-1,True,0.00018344278410055786,3
median,0.9965582453505439,875.6643762332984,?,?,0.014305306926029625,rbf,-1,False,0.008567215881088277,3
most_frequent,0.9420354484467887,0.46850201823463467,0.5304642053197235,1.0,0.2438348666415104,poly,-1,True,3.051177316697774e-05,3
median,0.9712264738087585,5448.208557480748,?,?,0.00025258422513728667,rbf,-1,False,0.001410655292251563,3
most_frequent,0.9086518492778551,13.661024162842448,?,?,0.00022087698470903104,rbf,-1,False,0.015399051754198,3
mean,0.9388778092185662,0.5736988346762752,-0.9571230539921587,?,0.0416131342132909,sigmoid,-1,True,0.09114067284832941,3
median,0.9949937421777222,336.2506001305409,0.5573352947807941,2.0,7.830786325229371,poly,-1,True,0.0007511883357564777,3
median,0.9974969398371442,27859.46615216851,0.7175990089116049,5.0,0.15628123809703764,poly,-1,True,0.010265299621597924,3
median,0.9949937421777222,2.4320504374818177,0.20503447012244602,2.0,2.277487083099556,poly,-1,False,0.00010924198864575228,3
most_frequent,0.9684123677647166,31385.07801499588,?,?,4.4249214694460685e-05,rbf,-1,True,0.0009050830533908746,3
median,0.36318192907429436,0.1265414028973103,0.07289883142812337,?,0.00177243319122879,sigmoid,-1,False,0.04323241669132256,3
median,0.9189248982128999,0.2808211330890993,?,?,0.0073223641650382735,rbf,-1,False,0.0014876745430486321,3
most_frequent,0.9680994909803822,4633.3781073252685,-0.4254699243085496,?,0.00040243870053540884,sigmoid,-1,True,0.0008287604496428002,3
mean,0.9968711747964301,1994.6212347933986,0.6754891736178368,3.0,6.76033206754487,poly,-1,True,0.074060305840176,3
median,0.9881104642264342,131.72637355921242,?,?,0.005218373684340013,rbf,-1,True,0.01281802845792114,3
mean,0.9959324717779154,971.167562928468,?,?,0.17431995358989963,rbf,-1,True,4.897206337869313e-05,3
mean,0.9968711747964301,24.88787837740854,-0.3861587696975868,3.0,1.4339188500939462,poly,-1,True,4.8231715070753965e-05,3
