% {"flow_id": 8784, "openml_server": "https://www.openml.org/api/v1", "measure": ["area_under_roc_curve"], "normalized_y": false, "study_id": 14, "max_runs_per_task": 2000}
@RELATION openml-meta-flow-8784

@ATTRIBUTE area_under_roc_curve NUMERIC
@ATTRIBUTE columntransformer__numeric__imputer__strategy {mean, median, most_frequent}
@ATTRIBUTE svc__C NUMERIC
@ATTRIBUTE svc__coef0 NUMERIC
@ATTRIBUTE svc__degree NUMERIC
@ATTRIBUTE svc__gamma NUMERIC
@ATTRIBUTE svc__kernel {rbf, poly, sigmoid}
@ATTRIBUTE svc__max_iter {-1}
@ATTRIBUTE svc__shrinking {True, False}
@ATTRIBUTE svc__tol NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
0.9974919199564617,mean,10.246935766325427,-0.17073015128179359,5.0,0.04324680804022675,poly,-1,False,0.07359307605007233,3
0.5,mean,6.4017857681657935,0.7827993903858674,?,0.7288369595189292,sigmoid,-1,False,0.0016016266627133786,3
0.5,mean,294.6555807558289,-0.30512711894959477,?,0.6191025311582826,sigmoid,-1,True,0.00011122017684884722,3
0.9704327497495646,median,6.571080944419213,?,?,1.0602120242883564,rbf,-1,False,0.0699085861600298,3
0.970892224363298,median,555.7814461648783,-0.9413649152687364,1.0,0.1406219636060021,poly,-1,True,0.002712877137765095,3
0.9145653844931438,most_frequent,0.5297399977045166,?,?,0.0024403178520781307,rbf,-1,False,2.1773520272817798e-05,3
0.9968927587821058,median,1326.0301443760027,?,?,0.019273147177605403,rbf,-1,False,0.005175243617094214,3
0.9972201982058125,most_frequent,337.1716530257825,?,?,0.07201220493595335,rbf,-1,True,0.001309190865849223,3
0.9975197787929904,median,113.59953372809412,-0.9052373252163957,4.0,0.13913660702683328,poly,-1,False,0.0022083748616726915,3
0.5,mean,1293.8179590961952,0.18702237712548442,?,1.245341356905284,sigmoid,-1,True,0.084172317020074,3
0.9968927587821058,median,25350.79417531938,-0.5369885104040875,3.0,1.0200822564379022,poly,-1,True,4.345575874211664e-05,3
0.9908942804239095,median,7722.308420989681,0.9819350601702999,3.0,0.0007270195014346484,poly,-1,True,0.0020352018749827125,3
0.9823110121272262,median,3625.396393791791,-0.8944048215686304,?,0.0016339099734246974,sigmoid,-1,True,9.274993006804666e-05,3
0.9250571792810302,mean,18098.202888232794,0.5568993140762992,?,0.0019505351358622717,sigmoid,-1,True,0.00025008655868673577,3
0.5,median,4921.846735905165,-0.196955496350526,?,1.0526560986329772,sigmoid,-1,False,0.0006096224350974535,3
0.9864562892892975,median,0.0971601393836045,0.6930450869294813,2.0,0.25236452746969446,poly,-1,True,1.0202536198785998e-05,3
0.6908791346339094,most_frequent,29541.72450112818,0.7239265236512671,?,0.08778806728227849,sigmoid,-1,False,0.01112887777060873,3
0.5,most_frequent,0.3195452068261067,0.9383289752585868,?,7.159427730548128,sigmoid,-1,False,0.03430894008347908,3
0.9768907027214946,median,3854.573102165603,-0.17025905461626567,?,0.0016805697801814013,sigmoid,-1,True,0.001283407358394499,3
0.5,mean,182.60313391243332,?,?,5.1405596039730534,rbf,-1,True,0.06900687219567693,3
0.9015299994545946,most_frequent,982.0708718583186,0.9855489475104755,?,0.005561159936321821,sigmoid,-1,False,1.8570505427992746e-05,3
0.9953112793366301,mean,1236.101484522879,?,?,0.005402034238420814,rbf,-1,True,0.0010154225528891845,3
0.9971923393692839,mean,13954.857122353327,-0.6026822500361984,4.0,0.30870227485794416,poly,-1,False,0.003490876427032495,3
0.5,mean,0.05784405148524198,?,?,4.010273507044693e-05,rbf,-1,False,0.0006797795424955552,3
0.9971923393692839,most_frequent,415.4657818386105,-0.7147839385732557,3.0,0.10584914699341456,poly,-1,False,0.0004388688108846699,3
0.6965540973481918,mean,5.278595810421774,0.916289696778452,?,0.00016308029691631696,sigmoid,-1,True,0.015768820542540623,3
0.382364297056812,median,2408.9456524266543,-0.42002216419065563,2.0,0.002981643623640586,poly,-1,False,0.013170747337505478,3
0.9654860405648201,mean,2.345185817029509,?,?,0.0260367434374386,rbf,-1,True,0.00026936396712044693,3
0.5,median,18.40109832487805,0.9953116177967765,?,1.2355730186426026,sigmoid,-1,False,0.0008335406908644992,3
0.9370823872119308,median,56.143112632179616,-0.37485281737626797,?,0.0008296580553245206,sigmoid,-1,False,0.002840005306390638,3
0.9959382993475145,median,6450.6412098134915,?,?,0.16657481823840767,rbf,-1,False,9.884230667547985e-05,3
0.9370823872119308,mean,0.03378114719622924,-0.9118116007886743,1.0,0.46415352028745155,poly,-1,False,0.08508261235327833,3
0.9946842593257456,mean,633.8518446491197,0.2944939008252918,2.0,0.09235286314703561,poly,-1,False,0.07227713460969745,3
0.9953669970096874,most_frequent,6260.10967974472,?,?,0.010342517083860045,rbf,-1,False,0.019827785430521116,3
0.9485149082051337,median,1.1978941426979013,?,?,0.023181531516841127,rbf,-1,False,0.0017423888719221411,3
0.9959661581840433,most_frequent,8832.805478049275,?,?,0.09268746839689586,rbf,-1,True,0.0016807945939514256,3
0.9127885008139881,median,61.660521754971256,0.6382397361715286,4.0,6.542705883009173e-05,poly,-1,False,0.00012260245048239764,3
0.9975197787929904,median,0.0887916813584898,0.02168232072217746,5.0,0.5556419161279423,poly,-1,False,0.0022825609324194467,3
0.9098068205494626,median,20.299571757612714,-0.6804607328091035,5.0,0.0036202486457728423,poly,-1,False,0.03161768393118652,3
0.9971923393692839,most_frequent,2180.5811014900964,?,?,0.03214840064980211,rbf,-1,True,0.0015532092999344179,3
0.9370823872119308,mean,1.3650153934651774,?,?,0.0064480294726315685,rbf,-1,True,9.794123391244146e-05,3
0.9975197787929904,median,0.10479591902145899,-0.2208250119051145,5.0,4.184160279171589,poly,-1,True,0.0010353852600008117,3
0.9921761792822072,mean,140.38085299513043,0.4158291278405124,3.0,0.0065657387340312375,poly,-1,False,0.003948386886751137,3
0.9959104405109859,mean,3.1787363675811564,?,?,0.14892994487285172,rbf,-1,False,0.000747198479180528,3
0.9971923393692839,most_frequent,4.257334148735767,0.3275493078099463,4.0,0.6206604061943549,poly,-1,True,1.5755349086149663e-05,3
0.8510772541232059,median,1.581179089954779,?,?,0.00035940961855224397,rbf,-1,True,0.0044540419578780405,3
0.9684188697709258,median,20865.526994677304,-0.6377701091494203,?,9.395411639638486e-05,sigmoid,-1,False,0.014672956545787433,3
0.9322055213074976,most_frequent,16.135723573588205,0.0505835018903813,5.0,0.007054831158132722,poly,-1,True,6.97779122925881e-05,3
0.9397019026015837,mean,1251.3783635276122,0.21795588214802208,?,7.56445650336549e-05,sigmoid,-1,False,0.011044287785293703,3
0.6253973317512653,mean,1661.7804867451232,-0.6007975002916113,?,0.2679500977353949,sigmoid,-1,True,0.00034348025408040614,3
0.9144608157616665,mean,4.4010228737027495,0.16954155354416645,?,0.0006095778596491628,sigmoid,-1,True,0.00034467720266994684,3
0.9574740746059641,mean,1.6377784812464118,-0.5790356962475096,1.0,0.29182321434822955,poly,-1,True,0.028750271523194367,3
0.5,mean,48.4046980767467,?,?,5.87211331843217,rbf,-1,True,0.006119566599999784,3
0.8902993569317298,median,304.03814449369906,0.33977693110139495,?,0.00964779683296463,sigmoid,-1,False,0.007714259492378452,3
0.7989586680807969,median,0.3267800646377759,-0.8763114972474537,?,0.00397370860706059,sigmoid,-1,True,0.00013625860158960557,3
0.9733655789556703,mean,507.9742179420637,-0.5945222194142101,?,0.01750725262493486,sigmoid,-1,True,0.021029698581035837,3
0.5,most_frequent,12330.629371908197,-0.23444321241211097,?,1.0123858925260532,sigmoid,-1,True,1.1057755247781443e-05,3
0.5,mean,7722.388529973273,0.0022270463205811275,?,0.6371207515549385,sigmoid,-1,False,0.014304234937496866,3
0.5,mean,1.6205165541097675,0.8232016945302068,?,4.0354274784209127e-05,sigmoid,-1,False,0.0018259009115821382,3
0.952179326153601,median,985.0709872691317,-0.7214933510989958,?,0.00040031649875779446,sigmoid,-1,True,0.00012658375311300402,3
0.5,most_frequent,0.0480693865721446,?,?,1.1467558548457095,rbf,-1,True,0.007112477230692813,3
0.9213996279472001,most_frequent,165.39420488217834,-0.6898835975134847,3.0,0.0023234196306090994,poly,-1,True,0.014269835881311884,3
0.9681055559544731,most_frequent,0.7178926391674765,?,?,0.07657181392276309,rbf,-1,False,0.0004514528554648186,3
0.886203715584037,mean,0.9122259874945108,?,?,0.0008577740719741495,rbf,-1,False,0.04730763050643317,3
0.5,most_frequent,0.04679676287813987,?,?,0.00044915050587481783,rbf,-1,False,0.01069333127334157,3
0.994356819902039,mean,575.3552824440252,?,?,0.006105191416609049,rbf,-1,True,5.5522151033157194e-05,3
0.952179326153601,mean,1.9345567280738374,-0.3842654638971188,1.0,0.1661218378198329,poly,-1,False,0.0008197592741023907,3
0.9968927587821058,mean,3999.614047054087,-0.47993339102209465,3.0,0.2800097593524435,poly,-1,True,8.172307163438728e-05,3
0.5,mean,7.131885306661625,0.054495716753606205,?,0.7595487087185258,sigmoid,-1,False,5.781244337717941e-05,3
0.9370823872119308,median,389.92319754175537,-0.9799180577615132,?,0.00022533322169685977,sigmoid,-1,True,0.0029591781098185772,3
0.9370823872119308,mean,20379.553208191155,-0.2902262545655867,5.0,7.639482753080246e-05,poly,-1,False,6.514705266184055e-05,3
0.5,most_frequent,65.58703490414675,0.311839559848166,?,0.9873780261981134,sigmoid,-1,True,4.6807183882456964e-05,3
0.9918208810219721,mean,6458.03198705215,-0.500597443866438,?,0.0034308338398396578,sigmoid,-1,True,0.00013751253868344546,3
0.9814122703656923,most_frequent,526.5301186133066,-0.986061506219094,?,0.004299051198035479,sigmoid,-1,True,0.019866628931973163,3
0.993074921043741,median,14539.476388740322,?,?,0.0011768925984324927,rbf,-1,False,0.0016666038322981104,3
0.5,most_frequent,70.34178513485116,-0.6247878401357876,?,2.144181723533174,sigmoid,-1,False,6.504415414600601e-05,3
0.6675610922704285,median,3331.0813441635296,-0.8634211445334667,5.0,0.019039494952291517,poly,-1,False,0.0005394197553076825,3
0.9859338380098904,most_frequent,12775.7048163516,?,?,0.0004985012981465386,rbf,-1,True,0.0006118214215692623,3
0.9856689828738784,most_frequent,0.19465894651766186,-0.9613467708759609,3.0,0.08875634970240087,poly,-1,False,0.0003516147683877843,3
0.5,most_frequent,731.3699504201637,?,?,4.126248806373253,rbf,-1,True,0.015789797926733344,3
0.5763559700113358,mean,1.175272856233031,-0.849732234286003,?,0.18910730302622605,sigmoid,-1,False,0.09030009570231391,3
0.905626425558246,mean,26.056134180635848,?,?,0.00018387849847143606,rbf,-1,True,0.009451674484332925,3
0.9968927587821058,median,1629.8644400580154,?,?,0.01943148009346705,rbf,-1,False,0.03041421753467035,3
0.5,median,2.695778496184236,?,?,7.695717504706946,rbf,-1,True,0.003955983993031567,3
0.5,most_frequent,0.03991877544580984,0.7196054697699237,?,0.048206282262194616,sigmoid,-1,False,0.00012365204865887156,3
0.8153584981026563,most_frequent,10.780730542136055,-0.8646834319082053,?,0.0001621482099481985,sigmoid,-1,True,0.0017473593268269787,3
0.9871600191951307,most_frequent,30524.942650167115,-0.17535675912839532,?,0.001510641708408748,sigmoid,-1,False,0.03306935994009949,3
0.3836461959151098,mean,1095.6177515289007,-0.5871568264405098,2.0,0.012242770411645001,poly,-1,True,5.003353772840176e-05,3
0.5,most_frequent,0.05396584658399965,?,?,0.00011142052106522757,rbf,-1,True,0.00033223870904088845,3
0.9940572393148609,median,9364.070770124556,?,?,0.30645782078476086,rbf,-1,True,6.896581124539447e-05,3
0.9686905915215751,median,19285.87545030127,-0.6434607475898131,1.0,0.00015316276115989998,poly,-1,True,0.00013811728367121558,3
0.9370823872119308,most_frequent,0.06092066797501401,0.7226041862649975,2.0,0.06690130391897799,poly,-1,False,0.0003528279440631565,3
0.5,median,16843.824869743512,-0.03890450936291079,5.0,0.0004740999750460805,poly,-1,True,0.0029283246711652735,3
0.9469612875961866,most_frequent,4.806843405518295,?,?,0.008762518833341029,rbf,-1,True,0.0006636047670710866,3
0.5,median,1.002629388591589,?,?,3.645682996976165e-05,rbf,-1,False,3.811347695644714e-05,3
0.3503515510505331,mean,46.657669799367596,-0.8956167918690685,2.0,0.0034108120728176174,poly,-1,False,0.01890060874109196,3
0.9917930221854434,most_frequent,25684.25855065938,?,?,0.0007554055273099716,rbf,-1,True,0.0027759599437502396,3
0.35747164186249264,median,13790.479345392394,-0.24363068697129098,4.0,0.0005842939751329757,poly,-1,False,0.0033584088215178097,3
0.952179326153601,mean,1715.8565538245443,?,?,7.371143932861239e-05,rbf,-1,True,0.0003697906772962691,3
0.9113463155511556,mean,10.490111433912258,?,?,0.00023429008603595948,rbf,-1,True,0.0001673864209511246,3
0.5,median,1.952814921741913,-0.5358318555212693,?,0.2787018138304531,sigmoid,-1,False,0.00033917771543682715,3
0.9965931781949278,mean,22.59017006741584,0.3777305628523777,3.0,0.06795097930633523,poly,-1,False,0.06224130027239212,3
0.5,mean,38.39833137787722,-0.3801640113218032,?,0.4701355962310161,sigmoid,-1,True,0.031217762299677876,3
0.9968927587821058,median,0.29506718186751335,-0.01594737000252855,3.0,0.885881856144676,poly,-1,True,7.51521846745197e-05,3
0.9370823872119308,mean,9.265865497496295,?,?,0.0014830895129701567,rbf,-1,True,0.0009740809168965168,3
0.5,mean,75.50288491742744,0.5926123473225413,?,4.626808826284779,sigmoid,-1,False,0.0011573168362771036,3
0.7696772651882648,median,10.478284558575469,0.7805214613616562,?,0.00010483320431876619,sigmoid,-1,True,0.0058704846808119845,3
0.5,mean,0.048354309105620615,-0.15021104743188762,?,0.13454844818609124,sigmoid,-1,False,0.07413893955951507,3
0.9128163596505168,most_frequent,29.686404453877685,?,?,0.00020389493803533797,rbf,-1,True,1.582095979698635e-05,3
0.936253096352729,mean,8089.999355927364,-0.28201683217302853,5.0,0.0006242632170623816,poly,-1,True,7.440346191997957e-05,3
0.90502726438389,median,89.85260920851184,?,?,5.140425304836671e-05,rbf,-1,False,7.367939206757083e-05,3
0.685437440628307,most_frequent,1.155224414179055,-0.5854109987394747,?,0.12151070452618089,sigmoid,-1,True,7.306555271398652e-05,3
0.9962378799346926,mean,14268.377039214336,?,?,0.14910514235892566,rbf,-1,False,2.9773696451135923e-05,3
0.5,median,0.1592024650455065,-0.10805641575254121,?,0.1468177671796506,sigmoid,-1,True,5.556865456650404e-05,3
0.9956665775968653,most_frequent,2959.7704534852114,?,?,0.011715083310920773,rbf,-1,False,0.001348414639431326,3
0.90502726438389,median,14.716960795244844,-0.028029309110941814,?,0.0006318463096012672,sigmoid,-1,False,0.02454666880034991,3
0.9370823872119308,median,1170.6304760061944,-0.5480878934152564,?,3.312951242552605e-05,sigmoid,-1,False,0.0009124543612464893,3
0.9972201982058125,mean,143.47903188795823,?,?,0.06691612138836202,rbf,-1,False,4.2052337621673955e-05,3
0.5,mean,0.04671386797664688,0.9713884905864463,5.0,0.00017813551536512577,poly,-1,True,0.002179304130546255,3
0.9239359592052464,mean,0.08274304748800326,-0.41992761795831646,2.0,0.029731456386512447,poly,-1,True,0.0004911852122944403,3
0.9423771356642939,mean,23.68164843210665,-0.3720663011145493,1.0,0.005226221917520621,poly,-1,True,0.003208167834767507,3
0.9710525107678328,most_frequent,7911.273030215756,0.4579004463527867,1.0,1.2103414493941187,poly,-1,False,5.965859514684932e-05,3
0.612534593023598,median,0.09514197375689214,0.92393923264551,2.0,0.0018124476334987463,poly,-1,False,0.06151202028811057,3
0.2846747363121885,most_frequent,38.29772024299362,-0.7524373466366598,4.0,0.00011232694336930063,poly,-1,False,0.05957953029415612,3
0.9687463091946326,most_frequent,8122.368934372452,-0.12015946973383196,?,0.0003292353790248127,sigmoid,-1,True,0.0030008974147927316,3
0.9181878179978286,mean,696.6615441773066,-0.2708849229064145,?,0.014090725010279484,sigmoid,-1,True,0.0003763924971917906,3
0.9971923393692839,median,6430.07231887373,?,?,0.023234518673294794,rbf,-1,True,0.0048845694862569575,3
0.9075987134710816,most_frequent,6.550060052306148,?,?,0.00015278571264841482,rbf,-1,True,1.0309993713146936e-05,3
0.9341980166862659,mean,0.059681290053790734,?,?,0.06271777360939389,rbf,-1,True,0.0007705989498801942,3
0.9736231750990656,most_frequent,26840.6468962156,0.6578510786103244,3.0,0.00011272483820244033,poly,-1,False,0.0034035097341366316,3
0.5,most_frequent,0.07331604625696587,-0.11308179783749495,?,0.00010478917605587085,sigmoid,-1,True,0.0026780581611702274,3
0.9023596826917758,most_frequent,3.3955729831655503,0.8594386189867751,1.0,0.0005515094418174627,poly,-1,True,0.005119297949263498,3
0.9397019026015837,most_frequent,242.29576171482174,-0.28408075257975507,?,0.0004331666359728666,sigmoid,-1,False,7.642942124909531e-05,3
0.5,median,15.833353076301572,-0.005559173919867932,?,0.5250978042986135,sigmoid,-1,False,0.02374230080106966,3
0.5,mean,2.2883063756637134,0.6315275563790284,?,7.897158001198834e-05,sigmoid,-1,False,0.004620237869220972,3
0.5,most_frequent,0.15321664874050053,-0.6788304318598379,?,0.0003137392904065917,sigmoid,-1,True,0.011599720451422846,3
0.8812158067114684,mean,0.22263754339560712,-0.5405237460897769,4.0,0.030104173507081035,poly,-1,False,1.5209698057369446e-05,3
0.9968927587821058,mean,4.171358209422686,0.27252110930712425,3.0,0.1518799611869297,poly,-1,False,0.02543187463715188,3
0.5,most_frequent,0.34418898817950244,-0.8209453006114789,?,1.1823525702002144,sigmoid,-1,True,0.0004181309152994188,3
0.9956387187603367,mean,616.861688497294,0.8356601895638809,3.0,0.01382991344563828,poly,-1,True,0.009046546912604939,3
0.5,mean,0.08783788128631935,-0.7923595430762513,?,4.11097872243709,sigmoid,-1,False,0.008296929991977422,3
0.9947678358353315,mean,5.275985379437477,?,?,0.04585941582651784,rbf,-1,False,0.015994251784067708,3
0.6506221349050427,median,4851.308384444183,?,?,2.237693419737367,rbf,-1,False,0.01635440059120173,3
0.5,mean,0.10592430099554041,?,?,2.203587557252875,rbf,-1,False,0.008766890526552388,3
0.8250545503485691,median,4063.346712888732,-0.08057219114611236,?,0.026492829010591443,sigmoid,-1,True,0.014670240144248212,3
0.6740331708496121,median,6265.914521124775,0.4750763927583681,?,0.10813426624522185,sigmoid,-1,False,0.04407323655091169,3
0.9340865813401513,mean,89.94819560669136,0.34950370511959417,?,0.00018447264251546412,sigmoid,-1,True,0.09061518076451601,3
0.9701884944574648,most_frequent,1916.307486703783,?,?,0.0004558536673847486,rbf,-1,True,0.0004976524693409957,3
0.921316051437614,median,0.16010484772668915,?,?,0.024463477798229726,rbf,-1,True,0.009570535004809297,3
0.5117878192534381,most_frequent,0.3459990950956111,?,?,0.00034721199695519043,rbf,-1,True,0.0612106369416083,3
0.9101479932024439,mean,5.7623483984126755,-0.7925348783130266,?,0.001672807873109628,sigmoid,-1,False,4.2391097797686434e-05,3
0.5003274394237066,median,119.35275645250422,?,?,2.6874801530768644,rbf,-1,False,4.019527521486707e-05,3
0.8637428229162865,mean,7.549496294582146,0.4813011613020113,?,0.00021305586720709539,sigmoid,-1,False,2.6476323124707308e-05,3
0.5,most_frequent,0.22489219455777382,0.7587120160906655,?,3.64503597745637e-05,sigmoid,-1,True,0.007991007991379367,3
0.9277045535072117,median,18718.259447143173,0.1815096458682579,?,0.0030878111976167504,sigmoid,-1,True,0.0024149857802875227,3
0.5,median,49.77961152680491,?,?,4.426700711221993,rbf,-1,False,0.00031393387740570833,3
0.9949838399129234,median,488.1559305188318,-0.23437369961039733,2.0,1.955370276559819,poly,-1,False,0.02831814314799307,3
0.9949838399129234,median,11294.901754244307,0.7879048772120016,2.0,2.261221446545478,poly,-1,True,0.006904015187240285,3
0.5,mean,1588.001982187549,-0.4705724910005453,?,0.7218601294354221,sigmoid,-1,False,1.36693036398754e-05,3
0.9167109072838301,median,2231.317727636022,0.028362146790990694,3.0,0.0003939533982179475,poly,-1,False,0.0015881032394601648,3
0.5,most_frequent,51.42831639963763,?,?,5.043203840711308,rbf,-1,True,0.00018673301375539116,3
0.9977915005436397,mean,0.03542474535481912,0.39320286332658716,5.0,0.1117015153702041,poly,-1,True,7.235522816946636e-05,3
0.9680635715106907,median,10860.273870544972,?,?,9.28468321096053e-05,rbf,-1,True,0.0001244448977271426,3
0.5013097576948264,mean,5.0156155475431765,0.332147762997796,?,4.783667084972596e-05,sigmoid,-1,True,0.0003738749966345265,3
0.9125167790633388,median,5.387251345759651,0.19897592745814596,?,0.000881766727772651,sigmoid,-1,False,0.014781512695878926,3
0.9393744631778772,mean,0.3848063318722312,0.8246523664775174,2.0,0.03147818643523734,poly,-1,False,0.05497917775703206,3
0.9725015626453024,most_frequent,49.441006293496635,-0.47182513645233026,?,0.010062088762499932,sigmoid,-1,False,0.0022864614386333567,3
0.9968648999455771,mean,167.1820452470983,?,?,0.03029898927251375,rbf,-1,True,0.0008188369794790553,3
0.951879745566423,most_frequent,41.225791594856,-0.7424433461075901,1.0,0.007956126825134443,poly,-1,True,0.00022504112773823076,3
0.9098205537787373,median,4.910536828479684,0.5385555634618795,?,0.0035482062643943917,sigmoid,-1,False,0.00044384429615298315,3
0.5,mean,0.8531291848983703,0.0572355572867731,?,0.0001033999913211582,sigmoid,-1,False,0.0003389421144670655,3
0.9848400843926558,mean,15.31011099531127,?,?,0.6132432957295841,rbf,-1,False,2.593897279302299e-05,3
0.965249044265337,median,8291.702470246533,?,?,3.073974370717552e-05,rbf,-1,True,0.006861765813379724,3
0.5,mean,24.25579746548274,0.5847210077671963,?,0.7504522220825273,sigmoid,-1,False,0.015537186940174898,3
0.9241862963560249,median,11698.131671367531,0.8547035811236587,?,0.0018516565682680805,sigmoid,-1,False,0.0005176941985636279,3
0.9166341973888816,mean,7077.8704675952995,-0.1283221102826515,?,0.010075319445710143,sigmoid,-1,False,0.00010463808795237667,3
0.5,median,0.15765927555753292,?,?,7.418325993484915e-05,rbf,-1,True,0.02247643195138016,3
0.9971923393692839,mean,14082.764647022583,0.3706036480690267,3.0,0.024839676747232475,poly,-1,True,0.06371971930462925,3
0.9953112793366301,median,1382.2122204332195,?,?,0.005465120876090136,rbf,-1,False,3.224863785064814e-05,3
0.9972201982058125,median,1647.145348599025,-0.3054029119985644,5.0,0.18697290737148253,poly,-1,False,1.1531739781291871e-05,3
0.993458078140505,most_frequent,72.5252790253425,?,?,0.011842994321313369,rbf,-1,True,0.003627204914889758,3
0.5,median,0.997241820277683,-0.045119376479618944,?,0.35541317658235416,sigmoid,-1,False,8.643556409834098e-05,3
0.989668099238669,median,1271.5767405086017,?,?,0.001961960945789776,rbf,-1,False,8.572422260364687e-05,3
